aplikasi,fold,text,true,pred,status
Tokopedia,3,"Beli barang lewat tokopedia ,barang tidak sesuai yang datang, ajukan komplain disuruh tunggu kurir ada yg datang buat ambil barang selama 3 hari. ditunggu tidak datang datang tiba tiba KOMPALAIN ditutup sendiri. DARI AWAL DISURUH TUNGGU KURIR BILANGNYA, KURIR TIDAK DATANG KOMPLAIN DITUTUP . SEKARANG DARI TOKOPEDIA CARE SUDAH TIDAK BISA LG DIURUS. BINATANG , PENIPU",negatif,negatif,BENAR
Tokopedia,3,"customer service tidak responsif atau lama dalam memberikan tanggapan, dan sering menutup kasus dari orang lain jika memang sedikit lama bagi pelanggan membalas pesan sedangkan dari pihak customer service lebih lama lagi.",negatif,negatif,BENAR
Tokopedia,3,yah gitu deh,netral,positif,SALAH
Tokopedia,3,"sangat kecewa, toko pedia terlalu memanjakan penjual, sy di tipu pesan barang di kirim sampah sudah cat ke penjual tdk pernah di balas,komplain ke tokped sudah, ribet banyak aturan lama,mending di toko orange ,sangat melindungi konsumen",negatif,negatif,BENAR
Tokopedia,3,notif 🏴‍☠️,netral,positif,SALAH
Tokopedia,3,semoga semakin banyak promo,netral,positif,SALAH
Tokopedia,3,bagus sekali,positif,positif,BENAR
Tokopedia,3,ok,positif,positif,BENAR
Tokopedia,3,"semoga bisa alternatif berbelanja yg terpercaya, mohon gunakan Ekspedisi pos karena selain murah juga dapat tepat waktu TDK seperti sicepat tdk tepat waktu dan lambat sekali dan bahkan dibatalkan 😝",positif,negatif,SALAH
Tokopedia,3,mudah di gunakan dan di mengerti,positif,negatif,SALAH
Tokopedia,3,"parah banyak toko yang nipu, bilang barang ada setelah dibayar kirim pesan lewat wa suruh rubah ekspedisi dikirim link. laporan ke cs malah akun Tokopedia gw kena periksa, duit cancelan dari pesanan bermasalah malah gak bisa diambil. customer servicenya GK ada respon",negatif,negatif,BENAR
Tokopedia,3,"Udah hampir bagus sih, tapi ada masalah dari ekspedisi Yaitu masih bekerjasama dengan sicepat, yang pengiriman nya tidak secepat ekspedisi lainnya.. Dan jika menggunakan metode cod menggunakan 3 ekspedisi, yakni JNT, d alihkan ke LILO, terus di alihkan lagi ke SICEPAT",positif,negatif,SALAH
Tokopedia,3,"fitur Live dimatikan, tolong hidupkan lagi fitur Live tiktok, karenaitu sumber mata pencaharian kami",negatif,negatif,BENAR
Tokopedia,3,fine,positif,positif,BENAR
Tokopedia,3,ok banget harga harga bersaing,positif,positif,BENAR
Tokopedia,3,"barang yang udah dimasukin keranjang tiba-tiba hilang. gak bisa cek transaksi berlangsung. kacau aplikasi ini, sering error & UI berubah2 terus setelah update, bikin gak nyaman... makin hari makin sampah...",negatif,negatif,BENAR
Tokopedia,3,okok,positif,positif,BENAR
Tokopedia,3,Aplikasi sering error belakangan ini. Kualitas kurir banyak yg memprihatinkan.,negatif,negatif,BENAR
Tokopedia,3,Iklan elek,negatif,positif,SALAH
Tokopedia,3,"Transaksi 1.300.000 lebih barang tidak sampai, liat keterangan di google penanganan investigasi maksimal 7 hari kerja, dan komplainku sudah di investigasi selama 1 bulan lebih 10 hari ngk kunjung di selesaikan, dan belom ada pengembalian dana sampai saat ini,.",negatif,negatif,BENAR
Tokopedia,3,saya kasi 5 bintang karna saya puas dengan aplikasi Tokopedia,positif,negatif,SALAH
Tokopedia,3,aplikasi bagus,positif,positif,BENAR
Tokopedia,3,"Voucher PENGGUNABARU belum di berikan, jgn beralasan suruh pakai voucher lain. Karena semua voucher tidak bisa di pakai",negatif,negatif,BENAR
Tokopedia,3,oprasi tahap tingkat lanjut,netral,positif,SALAH
Tokopedia,3,mudah digunakan,positif,positif,BENAR
Tokopedia,3,Ada aja seler nakal jual produk murah tapi aslinya nipu,positif,negatif,SALAH
Tokopedia,3,Saya suka tokopedia,positif,positif,BENAR
Tokopedia,3,"Tokopedia cuma pas awal pesan barang aja yg ongkir nya murah tpi pas pesan yg kedua kali nya ongkir nya melambung tinggi kadang mendekati harga barang, dan kadang juga melewati harga barang.contohnya harga barang cuma 50an ribu tpi ongkir nya mendekati 100 ribu ... mohon dong ongkir yang jangan terlalu mahal... dan masalah kurir nya juga, masa nganter nya gak nyampe di alamat sih, malah kita yg di suruh ambil di tempat pembongkaran barang nya.... mohon kebijakannya...",negatif,negatif,BENAR
Tokopedia,3,bagus,positif,positif,BENAR
Tokopedia,3,"mau cek ulasan perlu download lagi, mohon diperbaiki",netral,negatif,SALAH
Tokopedia,3,pas tambah alamat kok gak ada kolom kode pos? jdi alamat tdk bisa ditambahkan krna harus mlengkapi kode pos tdi kolom kode pos tdk tersedia,netral,negatif,SALAH
Tokopedia,3,"Buruk, Menyelesaikan pembatalan harus menunggu lama, Toko xiaomi memakai sistem PEMAKSAAN Udah menunggu 3 hari tapi masalah belum kelar dan harus menunggu lagi",negatif,negatif,BENAR
Tokopedia,3,seneng belanja disini tapi suka eror suka gangguan,positif,negatif,SALAH
Tokopedia,3,aplikasi buruk paket tidak tiba sesuai batas tanggal. kalo mau co mending di lazada,negatif,negatif,BENAR
Tokopedia,3,sangat sangat baik belanja d toko ini mantap,positif,negatif,SALAH
Tokopedia,3,banyak pemberitahuan,netral,positif,SALAH
Tokopedia,3,Update mulu.. kalo gak di update gak bisa di buka.. yang Oren aman aman aja,positif,negatif,SALAH
Tokopedia,3,Beli paket... udah nunggu nunggu... paketnya malah balik lagi ke penjual.... kurir gratisnya (ID exspress) mengecewakan...... Harusnya Tokopedia ga kerjasama dengan ekspedisi ga profesional kaya gini,negatif,negatif,BENAR
Tokopedia,3,"ini knp menentukan titik lokasi maps nya ngaco dah, bolak balik kelempar ntah kmn, udah pakai GPS juga masih aja ngawur. kasian kurir nya Krn salah titik maps dan bisa berpotensi salah rumah",netral,negatif,SALAH
Tokopedia,3,pemotongan biaya dari hasil penjualan terlalu besar . lama lama rugi,negatif,negatif,BENAR
Tokopedia,3,"pengajuan komplain susah ribet ... pada hal jelas barang pembelian 3 yg dikirim 2 dan bukan barang yg dipesan,dan banyak toko penipu",negatif,negatif,BENAR
Tokopedia,3,"sudah milih banyak produk lebih dari 10 produk mau di checkout tb tb ""masalah pada rumah tokopedia"". barang yg udh di cari cari lama ilang semua dari kranjang, terus seringkali udh co tb tb ilang juga karena masalah voucher ga berlaku. kalo ga berlaku ga usah di tampilin. barang lengkap tapi systemnya kurang oke.",negatif,negatif,BENAR
Tokopedia,3,tiga dulu,netral,positif,SALAH
Tokopedia,3,Nice... good jobs👍👌🤝,netral,positif,SALAH
Tokopedia,3,CFSnya tolol2 semua gak kasih solusi punya kupon disc tapi pas di lakukan pembayar ada perubahan mendadak kupon disc gak bisa di gunakan,negatif,negatif,BENAR
Tokopedia,3,baik,positif,positif,BENAR
Tokopedia,3,mantap meennn,positif,positif,BENAR
Tokopedia,3,aplikasi ga jelas,netral,positif,SALAH
Tokopedia,3,"beli token listrik hanya di tokped. baru hari ini keterangan masih diproses lama sekali. coba chat ke cs, di suruh nunggu 4 jam sambil di cek berulang. itu bukan solusi sih. mending cs ditiadakan sekalian.",negatif,negatif,BENAR
Tokopedia,3,oke sip,netral,positif,SALAH
Tokopedia,3,Dulu saya membanggakan tokopedia. tapi skrg kalian sampah sejak gabung tiktok. gak bergunaa !!!,negatif,negatif,BENAR
Tokopedia,3,bagus,positif,positif,BENAR
Tokopedia,3,downgrade masih bagus tokped yg dulu,positif,negatif,SALAH
Tokopedia,3,ok,positif,positif,BENAR
Tokopedia,3,banyak boongnya tinggal nunggu ..gulung tikar aja ...bukan produk indonesia,netral,negatif,SALAH
Tokopedia,3,"Estimasi tiba 1-3 hari Sampe seminggu ajah ga nyampe nyampe, Bukan dari 1 paket doang,",netral,negatif,SALAH
Tokopedia,3,Tokopedia terbaik dan terlengkap,positif,positif,BENAR
Tokopedia,3,Sulit mengajukan pengembalian dana .. sudah jelas alasannya kesalahan penjual.. jangan lagi pake aplikasi ini .. mending shoope,netral,negatif,SALAH
Tokopedia,3,"sekarang aplikasinya berat jika di gunakan, untuk gratis ongkirnya mahal masih lbh murahh di tokoo orange,,",netral,negatif,SALAH
Tokopedia,3,"Setelah diakuidisi tik tok apk ini bukannya maju justru kelihatan kemunduran, entah disengaja atau gimana sih....",netral,negatif,SALAH
Tokopedia,3,"Masalah tokped selalu dari jasa ekspedisi nya yg super lama, apalagi kalo dapet kurir rekomendasi SAPX, katanya rekomendasi tpi di kasih yg super lama,bikin males belanja lg di sini, dan anehnya msh d pake aja ekspedisi yg udh tau banyak di komplen, apalagi bntar lg bulan puasa pasti banyak yg blanja online, hari biasa aja lama apalagi ntar pas orderan banyak, bukannya di perbaiki sistem ekspedisi nya sekarang mlah ada lg multi kurir yg bikin paket di oper sana sini yg bikin paket muter"" ga jls",netral,negatif,SALAH
Tokopedia,3,ok sip aja,positif,positif,BENAR
Tokopedia,3,ngelek,netral,positif,SALAH
Tokopedia,3,"promonya ga gedhe kyk sblmnya. dmaklumi. tp skrng potongan 20 rb aja susah dptny. dulu tiap bln psti ada, skrng free ongkos kudu langganan plus sbulan yg hrgnya mcekek 150rb. amsyong",negatif,negatif,BENAR
Tokopedia,3,"Ancur tokped sekarang, search barang keluarnya ngacak ga spesifik berantakan keluar barangnya, yang di cari apa yang keluar campur campur jadi nyusahin , UI UX nya udah ga nyaman sama sekali !!!!!",netral,negatif,SALAH
Tokopedia,3,"respon cs sangat lambat, bahkan terkesan sengaja menghambat hingga dana berhasil diambil penipu. padahal ada kasus penipuan dan pengambil alihan akun, dan kasus ini sudah segera dilaporkan dan pendapat nomer pengaduan, tetapi tindak lanjut berhari2 sampai lewat batas waktu dana berhasil ditarik penipu baru ada respon, itupun setelah dipancing2 sambil mengadukan nomer pengaduan yang dalam status proses",negatif,negatif,BENAR
Tokopedia,3,mantap,positif,positif,BENAR
Tokopedia,3,"kocak anying ko bisa alamat kurang akurat, sama nomor telpon kecantum nomor lain padahal di akun udah ngetik nomor sendiri",negatif,negatif,BENAR
Tokopedia,3,"banyak toko penipuan, dana refund yang di komplain belum kunjung kembali ke pembeli",negatif,negatif,BENAR
Tokopedia,3,menu akun kurang jelas sehingga mau ganti pasword dan pin kebingungan nyarinya,netral,negatif,SALAH
Tokopedia,3,"Saya kecewa, udah lama langanan tapi kali ini ada toko penipu yang mengirim barang tidak sesuai pesanan..",negatif,negatif,BENAR
Tokopedia,3,"Tolong untuk metode pembayaran ""bayar ditempat"" bisa diaktifkan agar lebih memudahkan konsumen yang ini menggunakan metode pembayaran ""bayar ditempat"" terima kasih.",netral,negatif,SALAH
Tokopedia,3,sangat baik,positif,positif,BENAR
Tokopedia,3,Mantappppp.....,positif,positif,BENAR
Tokopedia,3,cepat dan mudah,positif,positif,BENAR
Tokopedia,3,pas bukak aplikasi langsung tuh di kasih roda putar beli satu barang dapat 500 ribu pas udah di beli langsung hilang kagak ada yg kata nya bonus rp 500 ribu penipu ini toped,negatif,negatif,BENAR
Tokopedia,3,"Ada 2 masalah yang saya temukan saat mengakses aplikasi tersebut, yaitu: 1. Pakai opsi Urutkan di bawah search bar tidak akurat malah mencari yang tidak sesuai dengan semua kata yang ada (bukan salah satu dari semua kata) di search bar. 2. Dulu bisa langsung masuk ke toko sesuai dengan kata yang saya ketik dalam search bar, sekarang malah harus lihat produk terlebih dahulu.",negatif,negatif,BENAR
Tokopedia,3,parah eror ga bs pasang produk ikln kenpa km harus di jual sih padhal aku sellu setia jualan di tokped skrang ga sperti dulu,negatif,negatif,BENAR
Tokopedia,3,memudahkan belanja berbagai barang dari luar kota maupun dalam kota😊🫰,positif,negatif,SALAH
Tokopedia,3,mantap,positif,positif,BENAR
Tokopedia,3,"ini aplikasi kenapa, banyak yang tidak bisa di akses, ingin cek saldo yang di tarik tidak bisa, sumpah semenjak gabung sama toktok, makin menurun kualitasnya, makin tidak jelas arahnya, makanya sebelah makin besar",negatif,negatif,BENAR
Tokopedia,3,murah dan bagus tokopedia mantaap,positif,positif,BENAR
Tokopedia,3,suka ngefreeze setelah update,negatif,positif,SALAH
Tokopedia,4,"Daftar affiliate-nya masih eror terus, udah dilakukan seperti yang disarankan oleh Tokopedia customer care-nya masih aja belum bisa daftar. Solusinya dong!",negatif,negatif,BENAR
Tokopedia,4,Tolong perbaiki Tokopedia karena aku sering beli disini tapi kalo banyak penjual yang tidak bertanggung jawab kan jadi takut juga,negatif,negatif,BENAR
Tokopedia,4,bagus buat usaha samping gan,positif,positif,BENAR
Tokopedia,4,puas dengan pelayanan diskon ongkir nya tapi kecewa dengan multi kurirnya karena suka diluar estimasi,positif,negatif,SALAH
Tokopedia,4,"Bagus dan oke, tambah lagi cashbacknya dan lebih murah lagi tapi kwalitas tetap oke.... Siiiip......",positif,negatif,SALAH
Tokopedia,4,sangat baik,positif,positif,BENAR
Tokopedia,4,ngepasin titik lokasi susah gk kaya apk sebelah emosi sendiri ngepasin gk ngepas2 pindah2 sendiri terus,negatif,negatif,BENAR
Tokopedia,4,barang sesuai yang di beli dan semoga selalu amanah toko nya agar tidak mengecewakan konsumen 🙏🏻🙏🏻,negatif,negatif,BENAR
Tokopedia,4,Amanah,netral,positif,SALAH
Tokopedia,4,kenapa limit dari 16 jtan bisa jadi 3 jt limit saya....alasan nya apa y....padahal ga perna telat pembayaran dan sering di pakai....aneh...banget penilaian dari paylater nya...parah benar,negatif,negatif,BENAR
Tokopedia,4,sampah neh aplikasi. najis belanja disini lagi,negatif,positif,SALAH
Tokopedia,4,"parah, pindah aja ke toko oren shope",negatif,negatif,BENAR
Tokopedia,4,Nipu harganya berubah seenak developernya,negatif,positif,SALAH
Tokopedia,4,"gw beli barang dari official store sdh sebulan lebih barang kgk nyampai. Sdh ajukan komplen ditolak sm pihak tokped dgn alasan barang sdh diterima akan dikirim bukti pelacakan,pdahal di aplikasi barang masih nyangkut. Sdh sebulan lebih phk tokped tdk bs ngasih bukti barang sdh diterima sperti janji mereka. Lemah perlindungan pada konsumen, mau ngelindungi maling bos ? aplikasi tolol",negatif,negatif,BENAR
Tokopedia,4,layanan multi kurir yg kacau lama banget sampe barang banyak di pindah tangan,negatif,negatif,BENAR
Tokopedia,4,"mau narik saldo dipersulit, sudah menghubungi Tokopedia care masih belum juga dibalas, ga recomended kalau mau narik saldo refund, pokoknya hati hati kalau mau order, belum tentu barangnya ada dan bahkan dipersulit banget untuk narik saldonya, mungkin 400 ribuan buat anda kecil tapi buat saya itu buat makan 2 mingguan",negatif,negatif,BENAR
Tokopedia,4,mantap,positif,positif,BENAR
Tokopedia,4,barang barangnya lengkap dan murah,positif,positif,BENAR
Tokopedia,4,ok,positif,positif,BENAR
Tokopedia,4,"pelayanannya sangat baik,ini pertama saya beli d toko ini",positif,negatif,SALAH
Tokopedia,4,👍👍,netral,positif,SALAH
Tokopedia,4,"sekarang toko pedia eror, entah sistem nya atau apanya, sudah bayar pesanan melalui briva dan sudah terverifikasi, dibatalkan sepihak tanpa alasan yang jelas",negatif,negatif,BENAR
Tokopedia,4,mantap,positif,positif,BENAR
Tokopedia,4,terpercaya,positif,positif,BENAR
Tokopedia,4,bagus untuk berjualan,positif,positif,BENAR
Tokopedia,4,kenapa di redmi 10c tidak competible? tolong diperbaiki,netral,positif,SALAH
Tokopedia,4,Toped bikin blunder lagi dengan kerja sama dengan grabsend. Sistemnya ga ada foto di bukti pengiriman. Padahal driver grab ga seahli kurir perusahaan ekspedisi. Barang saya hilang dan sistem tokped bingung meresponnya!! Sistem sempat melimpahkan ke seller. Lah seller mah udah ngirim. Ini hilang di perjalanan. Tapi sistemnya kyk gamang. Ini tuh yg bener kejar driver nya. Nganternya ke mana?? Semua ekspedisi lainnya itu ada sistem foto bukti sudah diantar. Ini ga ada.,negatif,negatif,BENAR
Tokopedia,4,"pengiriman sangat lama poll, sortir aja bisa sampai 2H, emang se rame apa sih aplikasi ini? ramean juga shope, tapi gak se lama ini",negatif,negatif,BENAR
Tokopedia,4,kerajinan bgt minta update,netral,positif,SALAH
Tokopedia,4,1. JANGAN KERJASAMA DENGAN J&T. LELET BANGET KURIRNYA. 2. C.O jam 4 subuh sampai malah penjual masih proses. perbaiki donk.,negatif,negatif,BENAR
Tokopedia,4,hp saya android 5 kenapa gaj bisa dibuka? apa sudah gak support?,netral,negatif,SALAH
Tokopedia,4,uwelll,netral,positif,SALAH
Tokopedia,4,ngbug ajg,negatif,positif,SALAH
Tokopedia,4,"aplikasi melebihi software, berat banget goblok",negatif,positif,SALAH
Tokopedia,4,"Tolong kedepan lebih di perpanjang waktu otomatis pembatalan pesanannya sekitar 1 minggu aja,tanggung 2x24 jam.. Salahnya di penjual,lah ruginya kita nunggu barang ngak di respon penjual,di batalin malah ribet,yg salah siapa coba... mau beli di toko lain juga tidak bisa harus nunggu di setujui sama pihak penjual,lah kalo tidak di setujui dan tidak direspon makin lama nunggu nya,butuh cepat malah jadi lambat.",negatif,negatif,BENAR
Tokopedia,4,"JGN MAU BELANJA DI SINI KARNA MENANGAN NYA PERIHAL PENGEMBALIAN BRG SANGAT SANGAT LAMA SEKALI,DAN CUSTOMER SERVICES SANGAT SANGAT TIDAK MENGHARGAI CUSTOMER ALIAS DI CUEKIN,,,,,,,,,,",negatif,negatif,BENAR
Tokopedia,4,promo ngk sesuai,negatif,positif,SALAH
Tokopedia,4,saran saja lebih baik tutup tokopedia dari pada phk pekerja. jangan lungkiri tokopedia sudah bangkrut. fokus saja pafa tiktokshop.,netral,negatif,SALAH
Tokopedia,4,"Saya lebih suka belanja dengan pembayaran pakai paylater, jika paylaternya tidak bisa digunakan maka tidak belanja atau belanjanya jarang jarang.",netral,negatif,SALAH
Tokopedia,4,bagus,positif,positif,BENAR
Tokopedia,4,"Makin parah, mungkin karena sudah diakusisi y? pengiriman makin lambat, pilihan barang makin dikit, gak ada gratis2nya ato potongan ongkir. Silakan pertimbangkan sendiri.",negatif,negatif,BENAR
Tokopedia,4,mantap,positif,positif,BENAR
Tokopedia,4,"Hasil penjualan dipotong biaya power merchant. Tidak bisa hapus chat penjual, tapi chat pembeli hilang sendiri semua.",negatif,negatif,BENAR
Tokopedia,4,pelayanan bagus,positif,positif,BENAR
Tokopedia,4,mantap boss,positif,positif,BENAR
Tokopedia,4,terima kasih are you terbest toko pedia terima kasih banyak,positif,positif,BENAR
Tokopedia,4,Aplikasi yang sangat membantu utk pembelian keluarga saya. Terima kasih Tokopedia.,positif,negatif,SALAH
Tokopedia,4,semoga berguna,netral,positif,SALAH
Tokopedia,4,jelek,negatif,positif,SALAH
Tokopedia,4,Bleguud maneh nges dibere5 bintang oge di lenyapken kumaneh geloo,netral,negatif,SALAH
Tokopedia,4,kebangetan sering updatenya,negatif,positif,SALAH
Tokopedia,4,keren dan terbaik,positif,positif,BENAR
Tokopedia,4,"makin kesini ekspedisi yg ada di tokped jdi lelet gk cepet kayak dulu, kalah sama shopee",netral,negatif,SALAH
Tokopedia,4,"aplikasi goblog penipuan banget udah isi saldo gopay buat beli pulsa flash sale, taunya ga bisa d beli d gagalin terus. ini harga-harga pulsa murah berakhir 3 hari lagi cuma pajangan aja anjirrrrr",netral,negatif,SALAH
Tokopedia,4,bagus,positif,positif,BENAR
Tokopedia,4,mantap,positif,positif,BENAR
Tokopedia,4,aplikasi sangat tidak aman buat penjual juga buat pembeli.hati2 jika barang tdk sampai atau rusak atau hilang d expedisi pnjual gak akan dapat uang nya dan pembeli gak daoat barang nya ..apliksi canti aman murah dan banyak gratis ongkur cuman shopi,positif,negatif,SALAH
